f1,f2,label
-0.502822726314479,-0.40614962349938877,1.0
0.29411017246501614,0.8459272558892512,1.0
-0.5513126124308244,-0.7319909274277588,1.0
-0.9957498866139243,0.40670312656415203,0.0
-0.2143607947257161,-1.071848666530534,1.0
0.7265350290896213,-0.34474360617911665,1.0
0.9079733246449897,-0.2320165400559207,0.0
1.2625252888223355,-0.9007225628353671,0.0
-0.4273268187922276,0.7179945658861067,1.0
0.4820113783863284,-0.5147924773974552,1.0
-0.4083601151629032,0.7584727254124404,1.0
-0.43798164422091534,-0.8998662044313774,1.0
0.4213869430324443,0.9747413586026212,0.0
0.10338239810640981,0.31446265669081686,1.0
0.7243665429220135,-0.7008929955383545,0.0
-0.1986476305494171,-0.8087087436658438,1.0
-0.46917739077856707,0.99610479968939,0.0
0.7445568330049307,0.5861586562448226,1.0
-0.5036329450730666,0.9004046501852202,0.0
0.759287227982753,-0.18552802721912792,0.0
0.588935271294494,0.6457865131918202,0.0
-0.8247771451950602,1.1402221058919706,0.0
-1.0325872281666508,-0.0853218163934193,1.0
1.0829531978131062,-0.2923310633462245,0.0
-0.4959934751055278,0.7387904872784948,1.0
0.7497384609507768,-0.25808954715539,1.0
0.8747495826163105,0.6065280209906336,0.0
-0.23152562659098533,-0.9276371482013905,0.0
-0.30183803622940153,-0.5756012130739503,1.0
-1.146979369219433,0.0106035096453575,0.0
0.4917465267204556,-0.5285238526438691,1.0
1.027418578380785,0.5660118044008614,0.0
0.0869549647391547,0.7999395489264732,0.0
-0.060796699637675616,-0.9720795727156407,0.0
0.5742613243881495,0.8664626021593063,1.0
0.1042753519141219,-0.7120141967396434,1.0
-0.00655099295390095,-0.7858711998805912,1.0
-0.6782064199305861,-0.4642926524675415,1.0
0.45545957224156863,0.8910890151223378,0.0
0.5357706476279334,0.6650106461631164,0.0
-0.5071767701974537,-0.6235516077356814,1.0
0.2624838196088325,-0.9653358807213449,1.0
-0.5820384011329829,0.2401270898082039,1.0
0.6297313805995957,-0.6119204178664869,0.0
-0.7169491790143706,0.1033355535762025,0.0
-0.6595845785943162,0.5674723997329687,0.0
-0.6372447235747917,0.08746405306101014,1.0
-0.6826738159610336,0.4553389897308546,0.0
-0.08897540608366089,-0.9210777348893262,0.0
0.09642738912584001,0.8809000419339851,1.0
-1.1006427423478016,0.5309279598297364,0.0
-0.6137357333355764,0.6267303071133303,1.0
0.13777891988873447,0.9178124836192834,0.0
-0.5658330337493602,0.18982548550050543,1.0
0.2673609495789033,0.781026162666272,1.0
-0.09124972222633496,0.8472759024680913,0.0
0.22160067281775236,0.6628141856057264,1.0
0.5346402189335244,-0.5399899024933217,1.0
0.13455924301495173,0.9025060754650015,0.0
0.1096558558964359,0.7189682848493321,1.0
-0.6250126988098668,-0.30215720938841917,1.0
-0.9576967094581512,-0.08656707651597648,1.0
-0.22904854200221408,0.734587983840019,1.0
-0.9424062831029869,-0.47175470329887326,0.0
0.9567541693322591,0.5103285945893536,0.0
-0.6755896959849615,-0.6162899625192031,0.0
-0.12378769615451579,-0.5021784965799199,1.0
0.8083319228936433,0.2941310418642612,1.0
0.7264007689603446,-0.30703515142984494,1.0
0.09670386175312123,-1.0821255313482556,0.0
-0.4543115910704082,-0.7254653700315367,0.0
1.0203493862758648,0.04431969523785101,0.0
0.1571706302861012,0.6950473834792839,1.0
-0.6441162324878634,0.7189701677609954,1.0
0.7235373349276618,1.2701741399477116,0.0
0.2625252608079642,-1.0873536392067122,1.0
0.09432124832743578,-0.7095783990593816,1.0
-0.37763595580966663,0.6215902869895044,0.0
0.08662511619078173,0.28993433359837806,1.0
0.1308669165713871,1.04224574888436,0.0
-0.681774252308548,-0.40525481451624157,0.0
-0.5833997183583588,0.6125616802156333,1.0
1.025762422598313,-0.30345293719287003,1.0
0.4320332368219907,0.7878488237483434,0.0
-0.4429102769682966,0.6275150080750853,1.0
1.091072175174795,0.3457178585851686,0.0
0.20643559618631435,1.1569547966895624,0.0
0.43012210890957436,-0.6981848687440126,1.0
-0.9151258387598832,-0.1271412143159677,1.0
-0.7174821546255623,-0.6143415240773439,1.0
0.27146381942615644,-0.8515832228020535,1.0
-0.9818729836895488,0.8734453154580126,0.0
0.49015116957361005,-0.8573728233968388,0.0
-0.09897949954054375,-1.1196591579087307,0.0
0.278213525130382,1.0072485759454455,0.0
0.7155693261407792,0.1622732675880068,1.0
1.1384357977965374,0.6333293559353464,0.0
-0.09557014578077509,-0.682494196400104,1.0
-0.2287005119504233,1.0580667119769003,0.0
0.5598988387640692,-0.3783789118803573,1.0
0.04782576412937761,-0.8280062764104891,1.0
1.1257631550892961,0.14622556828277714,0.0
0.2742681639566169,0.9009702419385142,0.0
-0.9520714426976123,-0.6597864757562028,0.0
0.46187235779971847,-0.8829175154321802,0.0
0.7883983473285964,-0.24047335979358306,0.0
0.8049202560289335,0.5670870936936083,0.0
-0.7887097676264753,-0.02871474524698098,1.0
0.7800600416168154,0.1592795356786016,0.0
-0.10699832769441153,-1.1068286328436163,1.0
0.4530461267818703,-0.0019176680354069386,1.0
0.6558449908777908,-0.8212056924136333,0.0
-0.44433097501478064,0.61036106570808,1.0
0.8622163303830692,0.3158951688547099,0.0
0.6062267870031998,0.6706282605292749,1.0
0.6104909772920697,0.8652571340264057,1.0
0.9638656799160743,-0.1417096362667135,1.0
-0.06083685208653378,-1.1540608488509507,0.0
0.43429577352260845,0.5426288269750623,1.0
0.69777305191727,-1.0219662951869306,0.0
-0.7192268262957557,-0.17734386351450243,1.0
0.9385252349512342,0.4750034356382909,1.0
1.0312955877771304,0.2705503249560421,0.0
0.3335966386362789,0.18702127648556635,1.0
-0.3591091226907814,-0.7123112795430173,0.0
-0.2618180635568623,0.751186219581415,1.0
-0.4387113387860188,-0.8133144218936631,1.0
-0.9781575079783218,0.3817307216491029,0.0
0.5935638307516213,0.7566974627734402,0.0
-0.08989166759428431,-1.2120881092853297,1.0
0.4386202365740113,0.6823153444756455,0.0
-0.05010214958661832,0.8356134783489241,0.0
0.6611360210774583,-0.8897044066326548,1.0
1.1987159999727663,0.09824216089042612,0.0
0.7528414948589984,-0.08231810971415851,1.0
0.7650374357106364,-0.4974020927576265,1.0
0.056144770027660884,0.6121050621989875,0.0
0.4315798759068097,0.3396190140138208,1.0
-0.9099694471857476,0.32046086627884157,0.0
0.4222240332757918,-0.16464610346445657,1.0
0.7383132515355189,-0.014026210793301602,1.0
0.8644396435645684,-0.3896060477030333,1.0
-0.3297361217578456,-0.31540140871261,1.0
-0.4035051952261852,-1.175892801566295,0.0
-0.8306745243773325,-0.547578323487671,0.0
-0.6054314437854623,-0.31052527935340557,1.0
-0.6562019177233168,-0.3945639957182502,0.0
-0.21726369371021076,-0.8546421017151898,0.0
-0.8782256337151284,0.5325325086008607,0.0
-0.11444201615531291,0.7314641841903943,0.0
-0.17444126228593612,1.1327037112381633,0.0
1.0832754539042377,0.5116174822363441,1.0
-0.3734526516108829,0.8090415476009636,0.0
-0.6883136432866681,-0.6018262648397493,1.0
0.8885864543504499,-0.32218830116614794,0.0
-0.6377703251248156,0.7834347360141604,1.0
-0.579640907493131,-0.28918253261145505,0.0
0.08853680248857806,-0.692585196921767,1.0
0.9592153291188944,-0.6481428828711621,1.0
-0.8933726105768319,0.029363871103239157,1.0
-0.6888081485819617,-0.302927617909156,1.0
0.7423383618592008,-0.4377918749360885,0.0
-0.8115178162877031,0.04473259963857451,1.0
-0.09838673129035869,1.155186829253975,0.0
-0.9039794653755004,0.45548007338483676,1.0
-1.0691056941738146,0.2493863625635266,0.0
-0.46261856250356725,-0.7865155075181998,0.0
0.3222142563844895,0.7304318547405259,0.0
0.3112392898324276,0.5584230267564855,1.0
0.264258010226544,0.7100597643259705,1.0
-1.0376964488069678,-0.44037252045168374,0.0
-0.493369294619884,-0.47950256209207776,1.0
0.7830775776591098,0.9075944585531355,1.0
0.7989404188670362,-0.7128766037398879,0.0
1.060864597537183,0.0840663228637279,0.0
-0.5664419187399992,-0.034457852119331195,1.0
-0.692012088766695,-1.0972331755693425,0.0
0.5607435188975628,0.5150454869431357,1.0
-0.14930003527383723,0.7481178191428948,0.0
0.1672664104249213,0.9794357862059369,0.0
-0.7101859893290945,0.06129046320698017,1.0
-0.8285846725197298,-0.29205998398676725,1.0
0.3875133208145911,1.2169513471724296,0.0
0.8455532482169832,0.16912938236473551,1.0
0.6942230094902568,0.04503804588911764,1.0
-0.6035155181512454,-0.9392214265616331,0.0
0.9687705940683082,-0.17228311915004524,1.0
0.5812593216145301,0.8285873462227433,1.0
-1.0214049898980455,0.42277563483446634,1.0
-0.19320488041186912,1.001897236952665,0.0
0.3806810331595424,0.32849082792356515,0.0
0.7043974102265137,0.46648806233917806,0.0
-1.0802183096096674,0.37006836996638437,0.0
-0.9215621975633215,0.3527439555847883,1.0
0.5625264063561225,0.45574609893840956,1.0
-0.16978956117028735,-1.014638277504781,1.0
0.523000557161267,-0.6623894762357053,0.0
-0.14925193230417788,0.5921195121160855,0.0
-0.7972841084381873,0.3568969003181185,0.0
-0.7221475927147016,-0.5179799267316858,0.0
0.4095940815024277,0.479724007753522,0.0
0.593121199477228,0.2983305083597448,1.0
0.47262701351766556,-0.49866927803617134,1.0
-0.471945167757274,-1.0528973082453261,1.0
-0.2665389279389123,-0.8459343074795924,1.0
-0.28914740500602754,-0.27213932705143695,1.0
0.5794206309987017,-0.9591712812790621,0.0
0.34564783801501364,-1.0332180146227963,0.0
-0.5443903567718915,0.5207324245735491,0.0
-0.7879962598429254,-0.24819698130449228,1.0
-0.11444544598282871,0.9909727974156255,1.0
-0.19773927361155497,0.5392260271512941,1.0
0.3568254291705028,0.8413053362433991,1.0
-0.7041367541830943,0.7845827289475293,0.0
-0.7584724893641082,0.07768129714074659,1.0
0.4218211630401982,-1.021393627701446,1.0
-0.011312102106702415,0.6250558914192239,0.0
-0.2589139461918101,0.7803881127939994,1.0
-0.37876243285814915,1.1019924951969087,1.0
0.13200093268606283,0.898990795671458,1.0
0.9850387918069612,0.23104018911612748,0.0
-0.7094723270076282,-0.5729694761807734,0.0
0.7849559303721646,0.3148437314791853,1.0
-0.7042407623093097,-0.7070063124973796,0.0
0.5366979263488993,-0.022945486655448266,1.0
0.6618980726082446,1.1760452676986777,1.0
0.37676010610806715,0.7710911265195891,0.0
-0.9612706674802103,-0.599700080623587,0.0
-1.0260362352428256,-0.013161309481935946,1.0
-1.172521814826928,-0.3272577037728823,0.0
-0.49021757950365297,-0.263787611383019,0.0
-0.24565926140541502,0.7532047672092058,1.0
-0.19162682904846087,1.0402353306844703,0.0
0.7235194956856758,-0.6888736738331708,1.0
-0.36467651716353255,1.049900238728135,1.0
0.8740002341417721,0.07771316936435951,1.0
-0.8450421369605441,-0.31605021339180633,1.0
0.5825891656688016,-0.5597407988781774,0.0
-1.295310127625708,-0.31234910459746956,0.0
0.7786572511008558,-0.23200919166192024,0.0
-0.4401802660623719,-0.7347911326140578,0.0
0.0657274808040959,-0.9036331384051093,0.0
-0.4758400303810515,-0.1642749296437167,1.0
1.0449988375345267,0.34364048943337916,1.0
0.8721965815242686,1.1146753866381054,0.0
0.1410215173081938,1.0081956591822145,0.0
0.15870462003845742,0.2591446636077266,1.0
0.37963336387531876,0.7431976247456404,0.0
-0.1204198090795029,1.041511038316767,0.0
-0.3593392339686881,-0.6811613224450257,0.0
-0.6998334236300078,0.3357365206490518,1.0
0.07206259353291261,-0.5735815604988053,1.0
1.0239190865042112,0.15777809712212484,0.0
-0.47772498851940076,0.8473915569455787,1.0
0.08879286614064366,1.1252602260921745,0.0
1.0591028393119597,-0.02791074880934097,0.0
-0.5068295491534185,0.8566443002462063,1.0
-0.7683907364464296,0.42277822874092225,0.0
0.9113093611693197,-0.50899921969265,0.0
-1.3363108543841844,0.40523372186073453,0.0
-3.8446483783205476e-05,-0.6495535360201484,1.0
0.13819665346402893,0.8985508391512415,0.0
0.8374325260324148,0.721434805252996,0.0
0.8648618368061032,0.6410453366983024,0.0
0.019070526598009653,-1.1765569560960278,0.0
0.7372008210159506,0.4424520530610014,1.0
0.05842785154301944,0.8007383657188988,0.0
-0.08799086674834966,-0.8226755332830343,1.0
-0.5418975917552524,-0.5486247546994085,1.0
-1.134214596435163,-0.09084853003466381,1.0
0.37995604833534985,0.6806394252155652,0.0
-0.41359489303752917,0.49397838283268386,1.0
-0.089814644021875,1.3075667627801755,0.0
0.202394514859006,0.4660815732842208,1.0
0.8218694979850834,-0.40292409316504124,1.0
-0.6245508908174593,-0.791965774360533,0.0
0.43731750128777447,-0.8374149097666181,1.0
-0.6861665160142421,-0.5218608154947146,1.0
-0.6184835944534124,0.3663487270865413,0.0
0.21473443348415985,0.7395200174668956,1.0
-0.5188809531649943,-0.5810640217777666,1.0
-0.09587554285043383,0.9811543711776098,1.0
-0.5711743537087666,-0.034479243637129536,1.0
-1.0106050603307613,-0.4560275410563601,0.0
-0.7077645136097702,-0.3303312092577107,1.0
-0.08167452254652893,0.7589638666287835,1.0
-0.5158435970988944,1.005700738138092,0.0
-0.1578893831168648,-1.2268353925770945,0.0
-0.9318870885449813,0.24208936296331127,1.0
-0.2275509120562766,0.4043561521337202,1.0
0.7405773885360866,0.8091369978834669,0.0
0.584775544197108,-0.5563802322149436,1.0
-0.5535917192320484,-0.7335569583854437,1.0
-0.8910590284899701,0.01981542978113829,0.0
-0.618114074379807,0.2011809834519647,1.0
-0.18980727658740182,-0.9632655564196219,0.0
0.19648993005088633,1.1050654272175569,1.0
0.8906323959302949,-0.5574748696582672,0.0
0.6137054793009007,-0.9217713915514297,0.0
-0.801480718011123,0.34166626858748783,0.0
-0.8880172322899804,0.5566188321839869,0.0
0.49738513504105547,0.4245564023992165,1.0
0.8591261776623738,0.6747914001880051,0.0
-0.5936986740392076,0.821624187273216,0.0
-0.5152294621930255,-0.0933672975209427,1.0
0.12555713818027195,0.7907223436281409,0.0
-0.3514464479387909,-0.8897605680422938,1.0
0.25421436056052554,-0.903499432889499,1.0
-0.5034851173029945,1.3205575765908586,0.0
0.44107985826636376,-0.41460675235096367,1.0
-0.39140714625319806,0.4619750049926938,1.0
1.0216308815985704,-0.14058906569730156,0.0
0.7139707114923621,-0.27149065949922857,0.0
-0.13740852036198803,0.4419301514576274,1.0
-0.5205065311919885,-0.5828216002782726,0.0
-0.3047583565444594,-0.7625456596887914,1.0
-0.9048630104801612,-0.6254120151357446,1.0
1.9960929007550865e-05,-0.584969007034468,1.0
-0.9805080900122258,0.031233475438241814,1.0
0.11714328646796843,0.9771800512753743,0.0
0.44631663590962184,-0.8264292327637508,0.0
0.44810961753168765,-0.761971195478439,1.0
-1.072171105601142,0.6647847062254629,1.0
0.8965217047831495,-0.16601698958106914,0.0
0.7336475273926251,0.5862523673678841,0.0
0.8298074034379009,-0.3019369487670111,1.0
-0.4634428645881967,0.9922957808010996,1.0
-0.25424886256395773,0.8661299042582957,1.0
-0.7993747995528655,0.5516194832908632,1.0
0.4161435782313902,0.051465204029805034,0.0
-0.577608412595734,-0.7109003369121263,1.0
1.1270600634120562,0.5197360465875417,0.0
-0.29378043310086177,-0.5119163858732384,0.0
-1.0497128747012565,-0.07606901879742023,0.0
-0.2917729272973791,1.2571182246038517,0.0
-0.8369575116287511,0.5598024925542877,1.0
-0.6166121952796402,-0.0802131832677081,1.0
-0.7996855394361893,-0.5667985674113674,0.0
0.7708370428666732,-0.06466222611968825,1.0
-0.6726807306016441,0.09975678285465561,0.0
0.07354395261154734,0.9954475313871299,0.0
1.1472036690776795,-0.08075167649842822,1.0
0.6694286492062108,-0.7129859524283225,0.0
-0.6609908295246774,0.6853794840900098,1.0
0.9777672996388572,-0.38499643798638383,1.0
0.39563717710177554,-0.43650579738027195,1.0
-0.5161817345773395,1.1093595231571112,0.0
-0.5638518185568908,0.8139011617257046,0.0
0.17169557324785711,0.4071503979703249,1.0
0.14682301493395722,-0.5786008323709839,1.0
0.762233543350319,0.22044152778630133,0.0
0.8987411214547807,-0.3059807345448091,0.0
1.0289926504415745,0.28855981933016384,1.0
1.1029158290995993,0.08822386353323856,1.0
0.31797124763040374,1.0204162901528813,1.0
0.5103713882300387,-0.7661379956597193,1.0
0.4097480970528107,-0.8929374243176852,1.0
1.21037936332753,-0.8823071044896573,0.0
0.8729143233475061,0.21882540937954736,0.0
0.8076838471174304,0.16429367200902034,0.0
0.5608666558365473,0.9678707677124894,0.0
0.5519283348388153,0.22814426424934908,1.0
0.2220635661903034,0.9428965263505349,1.0
-0.10097282041737082,-0.8700965045744405,1.0
0.4467090308000181,-1.309683217443304,1.0
-0.14408764179034553,-1.0255192516996403,1.0
0.125884392063924,-0.8334495985083116,1.0
1.1515363558022247,-0.00690840856294718,0.0
0.8694043561885059,-0.0646177808412618,0.0
-0.4746778993732321,-0.5952835274908861,1.0
0.16341541857181208,1.1169093931633758,1.0
0.745342816626446,0.8191322719087426,1.0
0.7053313585747154,0.655575515509753,1.0
0.5459592581229925,0.5741776112501871,0.0
-0.9748589341308488,-0.8668762735236963,0.0
0.2238796574084127,0.5242175943802623,1.0
-0.6685430761835257,-0.752589188891314,0.0
-0.4897562103437838,-0.3929417639961147,0.0
0.024424497869242112,-1.0921256140830593,0.0
-0.23657205362376857,0.8027861368958205,1.0
0.7941585796030146,-1.1427064440983818,0.0
0.685134574425107,-1.2133498587992273,0.0
-0.5543905247759812,0.48801444254172366,1.0
0.24661770794670224,1.025164999262975,0.0
-0.4461446609517335,0.5148087029361995,1.0
-0.8522727866717438,-0.4800927912142425,0.0
0.49022338114302977,0.5203654820479748,0.0
-0.6350972895225762,1.0781160075823983,0.0
-0.832293529636647,-0.404045464415147,1.0
-1.007019451585833,0.3268761313111372,0.0
-0.8447679830515669,0.3818325488034032,1.0
-0.2352527676630732,-0.9199807071898565,1.0
-0.7239711139286004,0.27049137115938704,1.0
-1.2528641693727198,0.03469233128734345,1.0
-0.6562148159637414,-0.43562045823663587,1.0
-0.6554563502819719,0.780736724250482,1.0
-0.5570583747133059,0.5576139149827782,1.0
-0.8745575908554668,0.4311393507689284,0.0
1.1646617156931864,0.026436544253412186,1.0
-0.4052624486940923,-0.9287992016389685,0.0
-0.6852282437368022,-0.07471734916755643,0.0
0.7567020699181364,0.49775786552168055,0.0
0.6456837574710725,0.7308351750377917,1.0
-0.8015788255148099,0.8039581752058644,0.0
-0.04992653209397507,0.9454166455103188,0.0
-0.11939764885750469,0.8777057984887722,1.0
0.8894014230907491,-0.31566552713616525,1.0
-0.458832037169723,-0.4330968933495003,0.0
0.6900779370084263,-0.39362481674844374,1.0
0.05730906441683445,0.5182575995509103,1.0
-0.423019168582134,0.1061654085239444,1.0
-0.9673294702864552,0.3813482525800171,1.0
-0.12181255054372728,0.6420333329872779,1.0
1.0773339053333972,-0.35249359921698775,0.0
-0.5132264557644637,0.6271193899455317,0.0
1.0418771480604359,-1.2699321823017093,0.0
-0.598360843997402,-0.5079307105872315,1.0
-0.6925743064507291,-0.432907559483154,1.0
-0.8766011550881837,0.8221705340578072,0.0
0.7724291221813513,-0.0032682958768911335,1.0
-0.4156880463616922,0.9069978451984649,0.0
0.6307508898615551,-0.08578283834917941,1.0
0.7966276974598079,0.13269001051617718,1.0
-0.8637602770132813,0.6761117379416173,1.0
-0.34494147350508186,0.9487843556685226,0.0
0.39329730819814734,0.5399516722339756,1.0
0.318322995584013,-1.1697375339153957,0.0
0.27470460611254255,-0.6493238083520888,1.0
-1.0097665223840073,-0.1476498643674312,0.0
-0.09340264143180958,1.1804306592881444,1.0
0.8976128402698681,-0.11320315154918194,1.0
0.24771119396148172,-0.47895989269730976,1.0
-0.7118623748339697,-0.05997652503724221,0.0
-0.12630948801934413,-0.5822172673906638,1.0
0.5102837600688712,-0.11623757126076588,1.0
-0.9689904958484958,0.14212386449754186,1.0
0.8995360039128777,0.48454062138013365,1.0
-0.4568586908617216,0.8710157297242704,0.0
-0.9208735665106551,-0.2507310176662665,1.0
-0.30971521440117233,-0.6844997262013199,1.0
0.7374597877111182,-0.2013469352082003,1.0
-0.5100566004733613,-0.9211563589555475,0.0
1.0057106778086493,-0.17282469712301704,0.0
-0.46013207967806774,0.6775825689272134,0.0
-0.19870981319562941,-0.9689472679650247,0.0
0.2854894948501282,-0.9072583066314528,0.0
0.27432745149466936,-0.43369144262650616,0.0
0.7394064254587122,-0.05393575060675693,0.0
-0.024935247085629456,0.9004512570828231,1.0
-0.22153191678643266,0.5085772301316812,1.0
0.5423147363006595,0.3124880238931114,1.0
0.45980385579785094,-0.49169459295783596,1.0
-0.08840331476410959,-1.3310526663049975,0.0
-0.4937596154917957,0.5233956351034539,1.0
-0.820645716672194,-0.5615348531800182,0.0
0.5241010147547991,-0.5640363010941585,0.0
-0.3692711646222485,-0.3734840055272299,1.0
-0.8829813889855276,0.5176890132031564,1.0
0.8024413744725775,0.2431732354996964,0.0
-0.4738605849899884,-0.882936573677988,0.0
-0.8327003619493587,-0.11390815197200618,0.0
0.8428285033092595,-0.014872551966574,0.0
-0.9138027504004501,0.5155751451162821,1.0
-0.8277444485749824,0.44932770630394714,1.0
0.6984062172058341,0.41328210354296746,0.0
0.4996972448802939,1.0769226316938596,0.0
-0.5101765202578094,0.07832498386819164,1.0
-1.2639744745374084,-0.6643280889654595,0.0
0.6590287122647533,0.404592651342295,1.0
1.0080188646532329,0.22385077584871704,1.0
0.568395349319433,-0.3993265028130382,1.0
0.13557129438906623,-0.8153109987518049,1.0
-0.4951264188064835,-0.5103847046989345,0.0
-0.2671669161657987,1.162776105281262,1.0
-0.5028587863634993,-0.4790998975287247,0.0
0.3221861245896952,0.729484678963737,1.0
1.0627925910192582,0.8176568741432338,0.0
-0.6704225774103884,0.3209772652053239,1.0
1.4523303756666333,-0.2633857410004379,0.0
-0.8093289488583149,-0.9229049244372107,1.0
0.6676105759170838,1.0192940369206198,0.0
0.36293630279739447,-1.232054815570142,1.0
0.35959190007529845,-0.6566426899876852,1.0
-0.16515586404582408,1.101512765956442,0.0
0.45258692437381154,-0.14463095495462,1.0
